Time,AccelerationX,AccelerationY,AccelerationZ,RotationX,RotationY,RotationZ,TemperatureMPU,Pressure,Humidity,Gas,BME_Temperature,UV_Voltage,UV_Index,Longitude,Latitude,datatime,speed,AltitudeGPS,AltitudeBME,AccelerationAbsolute,GyroscopeAbsolute
169836,2.226607561,-0.33279404,8.214506149,-0.049428791,-0.104053594,0.011457887,21.51823616,991.2800293,38.34910965,167.5449982,18.83429337,0.038709678,0.387096763,0,0,0,0,0,25899.47656,8.51743179460339,0.11576544812051343
170306,2.224213362,-0.351947635,8.188169479,-0.096192956,0.065949462,-0.041701376,21.61235237,991.2800293,38.34910965,167.5449982,18.83429337,0.038709678,0.387096763,0,0,0,0,0,25899.47656,8.49217943959668,0.12386049040109907
170776,2.358288765,-0.251391172,8.159439087,-0.110981621,0.009725881,-0.064350687,21.51823616,991.2800293,38.34910965,167.5449982,18.83429337,0.038709678,0.387096763,0,0,0,0,0,25899.47656,8.497127140095538,0.12865661226064432
172038,2.22900176,-0.272938997,8.190564156,-0.033574272,-0.070079632,0.023049004,21.56529427,991.2299805,38.36397171,167.7129974,18.87052155,0.038709678,0.387096763,0,0,0,0,0,25899.54688,8.492837319513336,0.08105333519959203
172508,2.315192938,-0.385466486,8.202534676,-0.049295556,0.0042634,0.005595712,21.61235237,991.2299805,38.36397171,167.7129974,18.87052155,0.038709678,0.387096763,0,0,0,0,0,25899.54688,8.531721858041125,0.04979498382062273
172975,2.449268341,-0.407014281,8.370129585,-0.068347625,-0.07794027,0.012124043,21.56529427,991.2299805,38.36397171,167.7129974,18.87052155,0.038709678,0.387096763,0,0,0,0,0,25899.54688,8.730615402184151,0.1043698996333683
174235,2.284068346,-0.227449164,8.257601738,-0.089931086,0.010258805,-0.017719755,21.47117615,991.2600098,38.37116241,168.7310028,18.82893753,0.038709678,0.387096763,0,0,0,0,0,25899.47656,8.570687708394471,0.09223249441724671
174706,2.322375536,-0.354341865,8.374917984,-0.128434911,-0.015854517,-0.051826954,21.51823616,991.2600098,38.37116241,168.7310028,18.82893753,0.038709678,0.387096763,0,0,0,0,0,25899.47656,8.69817437892743,0.1394020273661733
175178,2.276885748,-0.423773706,8.367734909,-0.112713635,-0.128434911,0.018785605,21.51823616,991.2600098,38.37116241,168.7310028,18.82893753,0.038709678,0.387096763,0,0,0,0,0,25899.47656,8.682325746632623,0.17190924592268786
176438,2.343923569,-0.37110126,8.339004517,-0.040369064,0.098990813,-0.053692192,21.47117615,991.2399902,38.3826828,170.1069946,18.88847923,0.038709678,0.387096763,0,0,0,0,0,25899.54688,8.670103239121993,0.11963149195927436
176907,2.312798738,-0.404620081,8.312667847,-0.129500762,0.103920363,-0.00319755,21.47117615,991.2399902,38.3826828,170.1069946,18.88847923,0.038709678,0.387096763,0,0,0,0,0,25899.54688,8.637893385947205,0.16607261523392383
177376,2.389413357,-0.316034615,8.236053467,-0.063284837,-0.066082694,0.042101074,21.47117615,991.2399902,38.3826828,170.1069946,18.88847923,0.038709678,0.387096763,0,0,0,0,0,25899.54688,8.581477191006856,0.10071937982517407
178636,2.300827742,-0.380678058,8.243236542,-0.040901989,-0.010258805,-0.043566614,21.47117615,991.2600098,38.38428879,168.901001,18.84752464,0.038709678,0.387096763,0,0,0,0,0,25899.47656,8.566777268586105,0.060632216185862294
179107,2.288856745,-0.378283858,8.176198959,-0.090464011,-0.053026035,0.030776417,21.42411804,991.2600098,38.38428879,168.901001,18.84752464,0.038709678,0.387096763,0,0,0,0,0,25899.47656,8.498952482130257,0.10928259475958298
179576,2.281674147,-0.452504128,8.171410561,-0.113912709,0.083802447,-0.03543951,21.51823616,991.2600098,38.38428879,168.901001,18.84752464,0.038709678,0.387096763,0,0,0,0,0,25899.47656,8.496043046934705,0.1457906521830072
180835,2.434903145,-0.349553436,8.169015884,-0.055024505,-0.051560488,-0.007860643,21.37705803,991.289978,38.38841248,170.8029938,18.83208847,0.038709678,0.387096763,0,0,0,0,0,25899.4043,8.531339955903444,0.07581536639538596
181305,2.367865562,-0.337582439,8.245630264,-0.044366002,-0.191586524,-0.017320061,21.47117615,991.289978,38.38841248,170.8029938,18.83208847,0.038709678,0.387096763,0,0,0,0,0,25899.4043,8.585520815502079,0.19741763554685357
181775,2.185906172,-0.471657723,8.252813339,-0.16414088,0.095793262,0.085667685,21.51823616,991.289978,38.38841248,170.8029938,18.83208847,0.038709678,0.387096763,0,0,0,0,0,25899.4043,8.550413721500824,0.20846469673552465
183031,2.319981337,-0.282515794,8.209717751,0.007860643,0.090197548,-0.148952529,21.51823616,991.2299805,38.39438248,170.628006,18.7208786,0.038709678,0.387096763,0,0,0,0,0,25899.58203,8.535900311564811,0.1743107663602039
183499,2.719813108,-0.20590134,7.69257021,-0.503614068,1.285814643,-0.000932619,21.51823616,991.2299805,38.39438248,170.628006,18.7208786,0.038709678,0.387096763,0,0,0,0,0,25899.58203,8.161826703627188,1.3809226247038338
183966,3.05021286,-0.169988319,10.11310768,-0.715185285,-1.346967936,-0.535056651,21.47117615,991.2299805,38.39438248,170.628006,18.7208786,0.038709678,0.387096763,0,0,0,0,0,25899.58203,10.564451782614222,1.6161986982645318
185224,1.254561663,-2.554613113,7.797914982,1.602105618,0.021316998,-1.044133186,21.37705803,991.2600098,38.44498062,171.1529999,18.71867371,0.038709678,0.387096763,0,0,0,0,0,25899.54688,8.301051209930037,1.912435864476873
185694,2.329558372,-0.493205547,11.35569859,-2.594278574,0.518669248,0.750624776,21.51823616,991.2600098,38.44498062,171.1529999,18.71867371,0.038709678,0.387096763,0,0,0,0,0,25899.54688,11.602671433212045,2.750043029241799
186164,2.765302896,0.095768064,9.512163162,1.955434918,-1.015355229,0.194384381,21.42411804,991.2600098,38.44498062,171.1529999,18.71867371,0.038709678,0.387096763,0,0,0,0,0,25899.54688,9.906428198357778,2.2118899717590073
187423,1.884236693,0.33279404,9.054870605,-0.070479326,0.506944835,0.256736606,21.47117615,991.2700195,38.50740814,172.0359955,18.77884674,0.038709678,0.387096763,0,0,0,0,0,25899.47656,9.25482476666091,0.5726029042774676
187890,3.004723072,-0.33279404,8.576030731,-1.563335299,1.715485454,0.222895861,21.47117615,991.2700195,38.50740814,172.0359955,18.77884674,0.038709678,0.387096763,0,0,0,0,0,25899.47656,9.093262105071261,2.3316496659738437
188359,2.276885748,-0.495599747,9.229647636,1.888286352,-1.563735127,-0.458715141,21.42411804,991.2700195,38.50740814,172.0359955,18.77884674,0.038709678,0.387096763,0,0,0,0,0,25899.47656,9.519255396478885,2.4942558960832035
189620,2.051830769,-0.948103845,7.872135162,-1.546548247,0.959131658,0.488825411,21.42411804,991.25,38.5296936,171.6820068,18.7756958,0.038709678,0.387096763,0,0,0,0,0,25899.54688,8.190202831085179,1.8843288726005134
190082,2.612074137,0.363918662,7.963114738,-0.162542105,-0.287646264,-0.220764175,21.42411804,991.25,38.5296936,171.6820068,18.7756958,0.041935485,0.419354856,0,0,0,0,0,25899.54688,8.388478075329813,0.3973627185008923
190546,2.075772762,-1.240196466,8.157045364,1.004696727,-0.380774885,-0.131099537,21.32999992,991.25,38.5296936,171.6820068,18.7756958,0.041935485,0.419354856,0,0,0,0,0,25899.54688,8.507896855515698,1.0824010878102859
191800,2.765302896,0.316034615,8.432378769,-1.809013844,0.493621737,0.406488538,21.37705803,991.210022,38.54290771,172.2129974,18.73789024,0.041935485,0.419354856,0,0,0,0,0,25899.6875,8.879853021778352,1.9187043645512278
192267,2.224213362,-0.59615624,8.410830498,1.282883525,-0.304966301,-0.541052043,21.42411804,991.210022,38.54290771,172.2129974,18.73789024,0.041935485,0.419354856,0,0,0,0,0,25899.6875,8.720355325803943,1.4253181738462894
192734,2.30561614,-1.060631394,8.250418663,-0.814709067,0.123238891,0.388768762,21.23588181,991.210022,38.54290771,172.2129974,18.73789024,0.041935485,0.419354856,0,0,0,0,0,25899.6875,8.631929845274785,0.9110871738829018
193991,2.540247917,0.591367841,8.135497093,-0.13762787,0.02358193,-0.160676882,21.32999992,991.25,38.5547905,173.4660034,18.6865387,0.041935485,0.419354856,0,0,0,0,0,25899.51172,8.543353460638468,0.21287225848499783
194452,2.22900176,-0.792480767,8.030152321,0.629784048,-0.201045945,-0.240748852,21.32999992,991.25,38.5547905,173.4660034,18.6865387,0.041935485,0.419354856,0,0,0,0,0,25899.51172,8.371369118048115,0.7035676434114401
194914,2.257732153,-0.160411507,8.109161377,-1.286480784,0.000799387,0.373713642,21.37705803,991.25,38.5547905,173.4660034,18.6865387,0.041935485,0.419354856,0,0,0,0,0,25899.51172,8.419120177577735,1.3396623950972628
196164,2.329558372,-0.474051923,7.76679039,1.105019927,-0.064350687,-0.448323131,21.28294182,991.2000122,38.60218811,174.0090027,18.70859146,0.038709678,0.387096763,0,0,0,0,0,25899.72266,8.122475016671435,1.194237698188305
196634,2.779668093,-0.110133275,9.425971985,0.087932616,-0.374779463,0.2311562,21.32999992,991.2000122,38.60218811,174.0090027,18.70859146,0.038709678,0.387096763,0,0,0,0,0,25899.72266,9.827900686693438,0.4490267025930772
197102,3.327940464,-1.721431017,11.70285797,-2.316491604,0.681211293,-1.132465601,21.32999992,991.2000122,38.60218811,174.0090027,18.70859146,0.038709678,0.387096763,0,0,0,0,0,25899.72266,12.288018438471303,2.666957163990737
198363,2.284068346,1.039083481,6.631938934,-0.850414991,-0.557972431,0.348799407,21.23588181,990.7700195,38.5833168,174.3730011,18.51767921,0.038709678,0.387096763,0,0,0,0,0,25901.31641,7.090788158871431,1.0752673700048427
198832,3.842693806,-0.04309563,9.514557838,-2.670220613,3.594578743,-0.879326165,21.32999992,990.7700195,38.5833168,174.3730011,18.51767921,0.038709678,0.387096763,0,0,0,0,0,25901.31641,10.261333430536359,4.56336377754077
199301,3.907337189,-1.084573388,8.633491516,0.406621754,-2.686208248,0.367451757,21.1888237,990.7700195,38.5833168,174.3730011,18.51767921,0.038709678,0.387096763,0,0,0,0,0,25901.31641,9.538383463634926,2.7415464242233165
200558,1.544260144,-1.134851575,8.523358345,-0.727709055,1.518836141,-1.580122471,21.14176559,990.2000122,38.61151886,174.7380066,18.34535217,0.038709678,0.387096763,0,0,0,0,0,25903.26367,8.73614703212509,2.3093745290220706
201029,0.938527048,-1.252167463,8.147468567,0.79166007,1.489258885,-1.776638508,21.23588181,990.2000122,38.61151886,174.7380066,18.34535217,0.038709678,0.387096763,0,0,0,0,0,25903.26367,8.296384780461699,2.44970652958519
201498,1.764526606,-1.491587639,11.62384892,-0.740898907,0.54691422,2.259068966,21.14176559,990.2000122,38.61151886,174.7380066,18.34535217,0.038709678,0.387096763,0,0,0,0,0,25903.26367,11.851255272885005,2.4395571211956306
202757,1.685518026,0.316034615,3.737348795,-0.688672304,1.208673835,-2.126636982,21.14176559,989.9400024,38.67947006,176.7740021,18.23225403,0.038709678,0.387096763,0,0,0,0,0,25904.18359,4.112009838185833,2.5412097187993643
203227,0.63206923,0.591367841,10.35731697,-2.352996826,-0.071145482,-0.424208283,21.1888237,989.9400024,38.67947006,176.7740021,18.23225403,0.038709678,0.387096763,0,0,0,0,0,25904.18359,10.393423028624005,2.3919883800179496
203695,2.114080191,-0.581790984,11.83693314,2.562569857,-0.118709028,0.225160792,21.1888237,989.9400024,38.67947006,176.7740021,18.23225403,0.038709678,0.387096763,0,0,0,0,0,25904.18359,12.038305610170914,2.5751802825409666
204952,1.086967587,-0.842759013,8.394071579,-1.407854557,0.113113321,0.48203063,21.1888237,989.7299805,38.78136444,177.1490021,18.23351288,0.038709678,0.387096763,0,0,0,0,0,25905.0,8.506008403626044,1.492381521364933
205414,1.934514999,-2.375048161,7.350199223,-0.722246528,-0.658162296,0.558771789,21.09470558,989.7299805,38.78136444,177.1490021,18.23351288,0.038709678,0.387096763,0,0,0,0,0,25905.0,7.962953639587214,1.1256302977737882
205878,3.744531393,-0.270544797,6.282385349,-1.253572702,-0.741698265,-0.240482375,21.09470558,989.7299805,38.78136444,177.1490021,18.23351288,0.038709678,0.387096763,0,0,0,0,0,25905.0,7.31867990239197,1.4762766028726568
207133,2.379836559,-1.106121182,6.993463039,1.629684567,0.333877474,-0.189588055,21.04764748,989.4799805,38.87127686,177.1490021,18.22752762,0.038709678,0.387096763,0,0,0,0,0,25905.88477,7.469648679468208,1.6743027164050357
207604,1.956062794,-0.179565132,10.3166151,-1.216267943,0.202245027,0.61859268,21.14176559,989.4799805,38.87127686,177.1490021,18.22752762,0.038709678,0.387096763,0,0,0,0,0,25905.88477,10.501950886013955,1.3794446940219331
208071,4.410119534,-0.493205547,8.753201485,-0.311361402,0.48775959,-0.352396637,21.04764748,989.4799805,38.87127686,177.1490021,18.22752762,0.038709678,0.387096763,0,0,0,0,0,25905.88477,9.813813848487557,0.6775239701008987
209331,2.93768549,-0.799663365,4.999093056,0.320154667,-0.365586549,-0.686274111,21.00058746,989.6799927,38.95140076,176.9609985,18.17932701,0.038709678,0.387096763,0,0,0,0,0,25905.03516,5.853237473230271,0.8409070644491284
209801,2.736572504,-1.702277422,5.978321552,-0.007860643,0.424607962,-0.195849925,21.04764748,989.6799927,38.95140076,176.9609985,18.17932701,0.038709678,0.387096763,0,0,0,0,0,25905.03516,6.791679178981254,0.4676653763372616
210272,1.711854219,-0.533906996,5.609614372,0.254338443,-0.066215925,-0.080738127,20.95352936,989.6799927,38.95140076,176.9609985,18.17932701,0.038709678,0.387096763,0,0,0,0,0,25905.03516,5.889250797005914,0.2749386067156412
211532,1.120486379,-0.325611442,9.425971985,0.476035208,-0.363454819,0.098591112,21.00058746,990.2000122,39.00899124,178.2850037,17.96069145,0.038709678,0.387096763,0,0,0,0,0,25903.1582,9.497918740371002,0.6069836341083032
212001,0.948103845,-0.44532153,10.81221485,-0.173733547,-1.15364933,-0.157612562,20.95352936,990.2000122,39.00899124,178.2850037,17.96069145,0.038709678,0.387096763,0,0,0,0,0,25903.1582,10.862835823510629,1.1772560646107768
212470,0.689530075,-0.241814375,9.959878922,0.131898925,0.486427277,0.279252678,20.85941124,990.2000122,39.00899124,178.2850037,17.96069145,0.038709678,0.387096763,0,0,0,0,0,25903.1582,9.986646787445025,0.5761864979292399
213728,0.691924274,-0.943315446,12.95023727,-0.091130167,-0.676548243,-0.550777912,20.95352936,990.8900146,39.12680817,179.2420044,17.94935036,0.038709678,0.387096763,0,0,0,0,0,25900.82031,13.00297075982676,0.8771422580122992
214200,2.928108692,0.095768064,12.14817905,0.097924963,0.109782539,0.576091886,20.90647125,990.8900146,39.12680817,179.2420044,17.94935036,0.038709678,0.387096763,0,0,0,0,0,25900.82031,12.496449346318624,0.5945783088566845
214668,4.108449936,-1.508347034,7.565677166,-0.927555919,2.104787111,0.556107163,20.85941124,990.8900146,39.12680817,179.2420044,17.94935036,0.038709678,0.387096763,0,0,0,0,0,25900.82031,8.740362843253637,2.3663778105458073
215927,1.74776721,-0.881066203,5.461174011,1.090497732,-1.830330849,-1.435566545,20.85941124,990.2700195,39.21863937,180.2100067,17.78994179,0.038709678,0.387096763,0,0,0,0,0,25903.12109,5.801326525273495,2.5690752471310456
216397,3.869029999,-0.610521436,10.44829655,-3.514906645,4.365588188,0.911967814,20.81235313,990.2700195,39.21863937,180.2100067,17.78994179,0.041935485,0.419354856,0,0,0,0,0,25903.12109,11.158361454699312,5.678434136629765
216867,0.457292527,-1.019929886,12.78264332,0.238617152,0.071278714,-0.151217461,20.81235313,990.2700195,39.21863937,180.2100067,17.78994179,0.041935485,0.419354856,0,0,0,0,0,25903.12109,12.831420173696545,0.29135119840043805
218127,2.552218914,-0.751779318,9.344569206,-1.165240407,0.078606427,-0.483496159,20.76529503,989.8200073,39.35268402,181.1880035,17.71244431,0.041935485,0.419354856,0,0,0,0,0,25904.71484,9.71596455189475,1.264014522163011
218598,3.715801001,-0.521935999,6.148310184,0.298304737,-0.33760795,-0.026779478,20.76529503,989.8200073,39.35268402,181.1880035,17.71244431,0.041935485,0.419354856,0,0,0,0,0,25904.71484,7.202868344261391,0.4513114051980009
219068,2.147598982,-0.876277804,9.466673851,0.397029072,0.27059263,-0.148952529,20.71823502,989.8200073,39.35268402,181.1880035,17.71244431,0.038709678,0.387096763,0,0,0,0,0,25904.71484,9.746689590752219,0.5030301296333988
220326,3.974374771,0.497993946,5.839457989,-1.271425724,-0.669620216,0.28671363,20.6241169,989.4799805,39.49477768,182.576004,17.60091972,0.038709678,0.387096763,0,0,0,0,0,25905.74219,7.081166739733634,1.4653051937915826
220793,3.213018656,-0.797269166,6.184223175,0.892116368,-0.706924975,-1.100756526,20.6241169,989.4799805,39.49477768,182.576004,17.60091972,0.038709678,0.387096763,0,0,0,0,0,25905.74219,7.0145379951259414,1.5834391254051579
221262,2.006340981,-0.220266551,9.91438961,0.082470134,0.599540591,0.880125582,20.6241169,989.4799805,39.49477768,182.576004,17.60091972,0.038709678,0.387096763,0,0,0,0,0,25905.74219,10.117758784652134,1.0681157630844356
222517,0.814028561,-0.81881696,7.977479935,0.370782524,-1.37228179,-0.391699851,20.67117691,989.2299805,39.62653351,182.776001,17.38480568,0.038709678,0.387096763,0,0,0,0,0,25906.69922,8.060601083382986,1.4744713508721818
222985,1.48679924,-0.126892686,7.501033783,0.444326192,-0.017320061,0.088865243,20.71823502,989.2299805,39.62653351,182.776001,17.38480568,0.038709678,0.387096763,0,0,0,0,0,25906.69922,7.6480181450838725,0.45345648173084224
223453,2.542642117,-0.895431459,5.257667065,-0.234486982,-1.337774873,-0.454718202,20.53000069,989.2299805,39.62653351,182.776001,17.38480568,0.038709678,0.387096763,0,0,0,0,0,25906.69922,5.9084591391745125,1.4322689687302965
224713,2.777273893,-0.703895271,3.598485231,0.877727449,1.04972899,0.036638591,20.6241169,989.4299927,39.78424835,183.3789978,17.37094498,0.038709678,0.387096763,0,0,0,0,0,25905.99219,4.599762470715271,1.368823879659079
225180,1.41018486,-1.659181833,8.128314972,-0.253139347,1.654465556,0.179196015,20.53000069,989.4299927,39.78424835,183.3789978,17.37094498,0.038709678,0.387096763,0,0,0,0,0,25905.99219,8.41492780589173,1.683284591737789
225649,1.656787634,0.282515794,5.956773758,-2.385905027,-1.130600333,0.655897439,20.6241169,989.4299927,39.78424835,183.3789978,17.37094498,0.038709678,0.387096763,0,0,0,0,0,25905.99219,6.18933874028819,2.720478149394025
226908,2.382230759,1.285686255,12.09550667,0.639643133,-0.134430319,0.101388969,20.57705879,989.8200073,39.9186058,182.177002,17.06567764,0.038709678,0.387096763,0,0,0,0,0,25904.50195,12.394728481876323,0.661433724038456
227374,3.476380825,-0.062249243,10.74757099,2.708857536,-0.793658495,-0.809646249,20.53000069,989.8200073,39.9186058,182.177002,17.06567764,0.038709678,0.387096763,0,0,0,0,0,25904.50195,11.295989588954628,2.9365506986172445
227843,2.276885748,-2.48996973,7.584830761,-1.777571201,1.179229736,0.717583418,20.53000069,989.8200073,39.9186058,182.177002,17.06567764,0.038709678,0.387096763,0,0,0,0,0,25904.50195,8.301434553062117,2.2506150507538543
229100,6.497863293,1.00556469,11.12585545,-0.043433387,-1.626353741,-0.358258814,20.48294067,990.3800049,40.12502289,185.2100067,16.96738625,0.038709678,0.387096763,0,0,0,0,0,25902.51953,12.923546232152624,1.6659118607476426
229570,3.318363667,-1.197100878,10.23042393,1.392799377,-1.169237256,0.140159264,20.43588257,990.3800049,40.12502289,185.2100067,16.96738625,0.038709678,0.387096763,0,0,0,0,0,25902.51953,10.821560041236694,1.8239107666426608
230039,6.682217121,-1.944091797,10.90319443,-1.479932547,0.616860628,-0.403957129,20.53000069,990.3800049,40.12502289,185.2100067,16.96738625,0.038709678,0.387096763,0,0,0,0,0,25902.51953,12.93488180640748,1.6534505556914558
231300,1.414973259,-0.59615624,9.15063858,0.043699846,-0.663358331,-0.351996928,20.43588257,990.6199951,40.33690262,185.621994,16.80797768,0.038709678,0.387096763,0,0,0,0,0,25901.84766,9.278563359052976,0.7522338660077506
231768,1.584961534,-0.708683729,8.913613319,-1.072511435,1.964094877,1.256637096,20.48294067,990.6199951,40.33690262,185.621994,16.80797768,0.038709678,0.387096763,0,0,0,0,0,25901.84766,9.081125375891645,2.5665319509226294
232237,3.045424461,-0.342370838,10.37886429,0.336009204,-2.674484015,-0.268327713,20.38882446,990.6199951,40.33690262,185.621994,16.80797768,0.038709678,0.387096763,0,0,0,0,0,25901.84766,10.821859908934654,2.7088312411863247
233495,3.620033026,-0.804451764,4.888959885,-0.812044442,0.973653913,-0.628052056,20.43588257,989.960022,40.58525085,186.6779938,16.83790588,0.038709678,0.387096763,0,0,0,0,0,25904.11328,6.1362619327301084,1.4148736703780767
233966,2.573766708,-0.079008654,7.323863029,0.893182218,-0.405422658,0.262065858,20.43588257,989.960022,40.58525085,186.6779938,16.83790588,0.038709678,0.387096763,0,0,0,0,0,25904.11328,7.763342521244899,1.0152933172736147
234434,2.061407566,-1.584961534,10.7188406,-0.232088804,0.573560476,-0.61033231,20.38882446,989.960022,40.58525085,186.6779938,16.83790588,0.038709678,0.387096763,0,0,0,0,0,25904.11328,11.029734721453188,0.8691043442541483
235692,4.326322556,0.160411507,8.398859978,-0.697732031,-0.890650809,0.540252686,20.38882446,989.8200073,40.83146667,185.621994,16.89902115,0.038709678,0.387096763,0,0,0,0,0,25904.57422,9.449002467995369,1.253779013776333
236161,4.264073372,-0.914585054,9.284713745,0.654831588,2.456517696,0.096459419,20.34176445,989.8200073,40.83146667,185.621994,16.89902115,0.038709678,0.387096763,0,0,0,0,0,25904.57422,10.257908991085442,2.544128145144731
236628,2.442085743,-0.785298169,9.787496567,-0.580355287,-1.061053514,0.057022974,20.34176445,989.8200073,40.83146667,185.621994,16.89902115,0.038709678,0.387096763,0,0,0,0,0,25904.57422,10.118081094725195,1.2107429282405102
237888,3.433285236,-0.864306808,10.82897472,0.359191418,1.949572802,0.471905053,20.24764633,989.8900146,41.02222061,186.4660034,16.91761017,0.038709678,0.387096763,0,0,0,0,0,25904.32617,11.393031521789528,2.0377799106159418
238357,3.093308687,-0.723048925,10.3453455,0.046364475,-1.897079587,0.403823912,20.43588257,989.8900146,41.02222061,186.4660034,16.91761017,0.038709678,0.387096763,0,0,0,0,0,25904.32617,10.822085376459732,1.9401377208479555
238826,3.021482468,0.141257897,7.333439827,-0.571162283,0.902241945,-0.216367543,20.29470634,989.8900146,41.02222061,186.4660034,16.91761017,0.038709678,0.387096763,0,0,0,0,0,25904.32617,7.932758019385568,1.0895328331459369
240085,1.197100878,-0.694318473,8.705317497,0.258868307,-0.703860641,-0.454318523,20.34176445,989.9799805,41.15156555,186.0429993,16.89398384,0.038709678,0.387096763,0,0,0,0,0,25904.00781,8.814628828126104,0.8768340337024325
240556,-0.119710088,-2.147598982,9.947908401,1.245712042,-3.301869869,-1.164973974,20.24764633,989.9799805,41.15156555,186.0429993,16.89398384,0.038709678,0.387096763,0,0,0,0,0,25904.00781,10.177789221994272,3.716356748684286
241028,2.33913517,-1.881842494,8.868123055,-0.737701356,0.499883622,0.617926478,20.24764633,989.9799805,41.15156555,186.0429993,16.89398384,0.038709678,0.387096763,0,0,0,0,0,25904.00781,9.362504527869538,1.0843984776831634
242287,6.093243122,-0.605733037,9.634267807,0.475768775,0.005196018,-0.303367525,20.059412,989.7999878,41.25930786,186.996994,16.82656479,0.038709678,0.387096763,0,0,0,0,0,25904.50195,11.415500008011483,0.5642825365831221
242754,4.560954094,-1.108515382,7.089231014,1.733205199,-0.267261863,-0.472970903,20.15353012,989.7999878,41.25930786,186.996994,16.82656479,0.038709678,0.387096763,0,0,0,0,0,25904.50195,8.502252934932331,1.8163509133258076
243224,3.500322819,-1.007958889,9.033323288,-0.912634015,0.744362891,-0.130833074,20.059412,989.7999878,41.25930786,186.996994,16.82656479,0.038709678,0.387096763,0,0,0,0,0,25904.50195,9.74008062516165,1.184944830819219
244481,1.510741234,-0.699106872,9.17697525,-0.077807046,-0.134963244,0.100856051,20.10647011,989.9899902,41.39770508,184.9940033,16.88925552,0.038709678,0.387096763,0,0,0,0,0,25903.97266,9.326733845977273,0.18558274882532658
244951,3.447650433,-0.677559078,9.083600998,-0.675482392,-0.621923387,0.276721269,20.20058823,989.9899902,41.39770508,184.9940033,16.88925552,0.038709678,0.387096763,0,0,0,0,0,25903.97266,9.739465432107242,0.9589785304773846
245422,1.522712231,-1.137245774,7.999027729,0.577557385,-1.144456267,-0.989375174,20.059412,989.9899902,41.39770508,184.9940033,16.88925552,0.041935485,0.419354856,0,0,0,0,0,25903.97266,8.221704512947953,1.6193257593736796
246681,3.485957623,-0.241814375,11.91594219,0.413816214,-2.322753429,0.431535989,20.01235199,989.8099976,41.49365234,185.2100067,16.87318993,0.041935485,0.419354856,0,0,0,0,0,25904.53906,12.417731395739338,2.398468398937697
247151,2.372653961,0.04309563,8.300697327,0.108450226,-1.298738122,0.131898925,20.01235199,989.8099976,41.49365234,185.2100067,16.87318993,0.041935485,0.419354856,0,0,0,0,0,25904.53906,8.633245054233027,1.3099158322089606
247618,3.169923067,-1.079784989,8.097189903,-1.582920313,0.752090335,0.07301072,19.91823578,989.8099976,41.49365234,185.2100067,16.87318993,0.041935485,0.419354856,0,0,0,0,0,25904.53906,8.762353119933799,1.754025984569028
248877,2.183511972,1.04147768,6.904877663,0.072078094,0.19784838,-0.761283278,20.01235199,989.9500122,41.54599762,188.2850037,16.82373047,0.038709678,0.387096763,0,0,0,0,0,25904.04297,7.316401836340172,0.7898680031914969
249344,3.627215624,-1.110909581,9.203310966,-0.032241959,-0.193451747,-0.515471697,20.01235199,989.9500122,41.54599762,188.2850037,16.82373047,0.038709678,0.387096763,0,0,0,0,0,25904.04297,9.954483714238682,0.5515198933361964
249816,2.580949545,-0.833182216,9.627084732,-1.355627775,0.462445647,0.351330757,20.01235199,989.9500122,41.54599762,188.2850037,16.82373047,0.038709678,0.387096763,0,0,0,0,0,25904.04297,10.001812515539465,1.4747935250722022
251075,1.553836942,-1.201889277,9.425971985,0.053026035,-0.357859105,-0.141225114,19.96529388,990.2299805,41.6345253,186.0429993,16.84641266,0.038709678,0.387096763,0,0,0,0,0,25903.1582,9.628493908109219,0.38835477625946
251544,2.138022184,-1.623268723,11.6118784,-2.769477606,0.455251127,-0.131898925,19.87117577,990.2299805,41.6345253,186.0429993,16.84641266,0.041935485,0.419354856,0,0,0,0,0,25903.1582,11.918131572638924,2.809743248979596
252012,3.485957623,0.237025961,8.757989883,0.553176105,-0.373047471,-0.790993869,19.87117577,990.2299805,41.6345253,186.0429993,16.84641266,0.041935485,0.419354856,0,0,0,0,0,25903.1582,9.42923478582807,1.034813760808222
253269,4.663905144,-0.366312861,8.552088737,-1.924791694,2.868735075,0.975252628,19.87117577,990.4199829,41.69515228,186.7839966,16.76544762,0.041935485,0.419354856,0,0,0,0,0,25902.41406,9.748046884883449,3.5896492425092945
253739,3.744531393,-0.70628953,6.739677906,-0.955667675,0.370382845,0.334277183,19.87117577,990.4199829,41.69515228,186.7839966,16.76544762,0.041935485,0.419354856,0,0,0,0,0,25902.41406,7.742326428792232,1.0780655787031768
254208,1.017535686,0.93134445,10.01733971,0.549845338,-0.098457888,-0.052226644,19.82411766,990.4199829,41.69515228,186.7839966,16.76544762,0.038709678,0.387096763,0,0,0,0,0,25902.41406,10.111868087666698,0.5610271595682846
255467,0.998382092,-2.41335535,13.75468922,2.1316998,0.61139816,-0.097258806,19.87117577,990.6900024,41.74451828,187.7460022,16.68669128,0.038709678,0.387096763,0,0,0,0,0,25901.45703,14.000447363773207,2.2197772461929532
255932,1.359906554,-0.974440098,7.376535416,-0.723312438,2.209506989,0.709189892,19.82411766,990.6900024,41.74451828,187.7460022,16.68669128,0.038709678,0.387096763,0,0,0,0,0,25901.45703,7.563871633211705,2.4306485390365102
